timestamp,b1_kecepatan_arus,b1_arah_arus,b1_wave_intensity,b2_kecepatan_arus,b2_arah_arus,b2_wave_intensity,b3_kecepatan_arus,b3_arah_arus,b3_wave_intensity,label
2026-04-01 11:01:40,0.3,276.79,3.854,0.9897,202.31,2.2269,0.3647,269.6,3.0224,Danger
2026-04-01 11:01:45,0.3,245.5,1.6777,0.6502,163.05,1.8137,0.3,263.08,1.1906,Danger
2026-04-01 11:01:50,0.01,240.44,0.3225,0.0133,276.21,0.3103,0.0867,272.93,0.129,Safe
2026-04-01 11:01:55,1.3264,45.09,4.8926,1.3378,328.15,5.0817,1.2014,259.65,2.9505,Danger
2026-04-01 11:02:00,0.0266,92.96,0.5696,0.1284,113.02,0.6475,0.1737,78.66,0.7863,Safe
2026-04-01 11:02:05,0.3334,284.73,0.5776,0.7692,177.45,2.8846,0.3,261.65,1.3016,Danger
2026-04-01 11:02:10,0.1878,84.99,0.5504,0.1822,80.03,0.3293,0.1798,89.31,0.643,Safe
2026-04-01 11:02:15,0.0124,76.86,0.5552,0.0236,77.78,0.1738,0.0888,113.89,0.4424,Safe
2026-04-01 11:02:20,0.3,243.62,1.0122,0.8483,202.24,2.0289,0.3,281.95,1.6779,Danger
2026-04-01 11:02:25,0.2134,270.38,0.5182,0.2581,239.65,0.6374,0.2306,283.35,0.7973,Safe
2026-04-01 11:02:30,1.1022,168.76,4.5,1.0007,176.96,3.6,1.065,151.94,4.4173,Danger
2026-04-01 11:02:35,0.2493,283.98,0.8759,0.2284,266.09,0.688,0.2404,299.57,0.3049,Safe
2026-04-01 11:02:40,0.1238,99.85,0.1809,0.169,87.44,0.3925,0.1625,79.98,0.5778,Safe
2026-04-01 11:02:45,0.4012,148.13,2.7794,0.7301,186.92,2.3521,0.3,100.83,4.2955,Danger
2026-04-01 11:02:50,1.1127,249.68,4.693,0.8526,304.47,4.443,1.056,267.16,4.9395,Danger
2026-04-01 11:02:55,0.5563,53.24,4.3687,1.5385,195.73,2.6121,0.6228,131.82,3.2477,Danger
2026-04-01 11:03:00,0.2476,88.3,0.3919,0.2084,93.61,0.5149,0.2857,118.36,0.6061,Safe
2026-04-01 11:03:05,0.2023,98.58,0.4981,0.2185,103.86,0.0582,0.2083,93.53,0.05,Safe
2026-04-01 11:03:10,0.4172,276.16,4.3078,1.2822,147.61,4.6291,0.4526,250.82,4.4841,Danger
2026-04-01 11:03:15,0.1888,252.94,0.8085,0.1473,289.64,0.6302,0.1682,230.15,0.1864,Safe
2026-04-01 11:03:20,0.3299,296.26,1.0327,1.2979,161.12,1.7556,0.4003,275.2,1.0975,Danger
2026-04-01 11:03:25,0.3,257.94,1.3247,0.6104,150.94,2.0185,0.3,301.04,1.7666,Danger
2026-04-01 11:03:30,0.3,88.53,1.5208,0.5846,172.07,2.7681,0.3,123.26,1.6568,Danger
2026-04-01 11:03:35,0.3183,285.58,3.2857,0.9722,195.62,4.2753,0.3,262.81,3.7038,Danger
2026-04-01 11:03:40,0.3746,240.64,1.619,0.8532,164.47,1.6839,0.3338,246.04,1.5421,Danger
2026-04-01 11:03:45,0.1513,267.15,0.1055,0.1675,262.93,0.1358,0.1158,269.7,0.4862,Safe
2026-04-01 11:03:50,0.3,70.3,1.5746,0.8155,165.65,2.6669,0.3,79.29,0.8525,Danger
2026-04-01 11:03:55,0.4484,276.96,3.1948,1.0721,190.06,2.6768,0.3564,234.88,2.7221,Danger
2026-04-01 11:04:00,1.2417,219.91,4.5516,1.1717,254.82,3.4993,1.3003,213.25,4.4705,Danger
2026-04-01 11:04:05,0.3,292.17,2.0608,0.7803,175.09,2.1299,0.3,286.08,1.3245,Danger
2026-04-01 11:04:10,0.366,256.24,1.0746,0.9483,183.23,2.6564,0.3,241.52,1.76,Danger
2026-04-01 11:04:15,0.0336,322.05,0.1931,0.0495,318.27,0.27,0.0919,300.34,0.3601,Safe
2026-04-01 11:04:20,0.3,37.51,1.45,0.5619,198.36,2.4393,0.3,66.02,1.1505,Danger
2026-04-01 11:04:25,0.2268,65.51,0.553,0.1613,100.98,1.0913,0.2707,99.24,0.6343,Safe
2026-04-01 11:04:30,0.125,263.15,0.5477,0.139,298.25,0.5662,0.169,267.27,0.3688,Safe
2026-04-01 11:04:35,0.1129,263.51,0.8877,0.0961,288.07,0.7834,0.0505,260.45,0.7953,Safe
2026-04-01 11:04:40,0.1577,298.87,0.4428,0.2002,274.25,0.1565,0.2033,268.57,0.3683,Safe
2026-04-01 11:04:45,0.3209,241.0,3.33,1.0012,152.15,2.6078,0.3743,304.52,2.5382,Danger
2026-04-01 11:04:50,0.3058,126.63,0.576,0.2096,83.97,0.2036,0.219,91.62,0.3277,Safe
2026-04-01 11:04:55,0.4013,98.31,0.9795,1.1505,172.17,1.6075,0.3759,80.06,1.3794,Danger
2026-04-01 11:05:00,0.2406,99.85,0.7105,0.2431,91.78,0.2858,0.2485,61.09,0.9927,Safe
2026-04-01 11:05:05,0.1227,99.86,0.5403,0.1311,106.67,0.4286,0.1453,77.98,0.236,Safe
2026-04-01 11:05:10,0.1551,256.91,0.8541,0.0838,229.01,0.0631,0.157,277.47,0.3282,Safe
2026-04-01 11:05:15,0.039,69.47,0.784,0.0815,80.84,0.2741,0.0724,88.1,0.8276,Safe
2026-04-01 11:05:20,0.2882,116.32,0.2862,0.2145,54.94,0.3663,0.2936,105.13,0.8043,Safe
2026-04-01 11:05:25,0.0811,84.24,0.82,0.1112,98.89,0.4244,0.0996,107.26,0.5615,Safe
2026-04-01 11:05:30,0.1177,279.75,0.7505,0.1729,301.06,0.9287,0.1025,220.36,0.9453,Safe
2026-04-01 11:05:35,0.3,107.68,1.4954,0.6661,206.11,1.8724,0.3,93.28,0.926,Danger
2026-04-01 11:05:40,0.1437,276.74,0.3311,0.2151,229.23,0.3325,0.18,271.29,0.3541,Safe
2026-04-01 11:05:45,0.3959,101.19,1.09,1.2025,181.35,2.8377,0.3646,59.96,1.3411,Danger
2026-04-01 11:05:50,0.0649,296.43,0.8008,0.1406,269.56,0.6894,0.1155,283.23,0.5307,Safe
2026-04-01 11:05:55,0.3067,76.64,0.7963,0.8786,191.49,1.0319,0.3,95.92,1.3421,Danger
2026-04-01 11:06:00,0.01,296.86,0.05,0.0494,263.14,0.5381,0.0925,280.63,0.8597,Safe
2026-04-01 11:06:05,0.0402,259.4,0.1725,0.1214,271.94,0.4197,0.0921,251.84,0.8003,Safe
2026-04-01 11:06:10,0.2131,102.44,0.4739,0.1873,70.42,0.2605,0.2303,84.09,0.66,Safe
2026-04-01 11:06:15,0.1673,117.72,0.4047,0.2043,110.17,0.2623,0.1477,57.36,0.5042,Safe
2026-04-01 11:06:20,0.1615,218.18,0.6905,0.168,277.74,0.2394,0.128,297.35,0.648,Safe
2026-04-01 11:06:25,0.2047,98.82,0.3119,0.19,38.82,0.2787,0.2804,79.33,0.5736,Safe
2026-04-01 11:06:30,0.2506,104.1,0.7924,0.2465,102.84,0.3396,0.2957,73.75,0.7052,Safe
2026-04-01 11:06:35,0.4676,34.8,3.2643,1.1759,146.51,2.9857,0.4309,57.15,3.7015,Danger
2026-04-01 11:06:40,0.9641,72.58,5.3579,1.1599,282.39,3.5521,0.9801,345.46,3.351,Danger
2026-04-01 11:06:45,1.0068,250.97,4.4943,0.7143,213.92,5.3455,0.7381,171.9,4.5688,Danger
2026-04-01 11:06:50,0.2373,269.57,0.4059,0.255,303.65,0.5984,0.3219,312.96,0.3183,Safe
2026-04-01 11:06:55,0.3,96.19,1.6895,1.3765,186.31,1.7744,0.3317,88.47,0.8409,Danger
2026-04-01 11:07:00,0.1362,99.84,0.5584,0.1514,70.1,0.9773,0.1359,81.05,0.05,Safe
2026-04-01 11:07:05,0.1819,274.33,0.406,0.2161,279.73,0.9189,0.2247,257.58,0.6856,Safe
2026-04-01 11:07:10,0.5399,17.66,3.0094,0.8405,93.94,4.3044,0.7263,75.9,5.1691,Danger
2026-04-01 11:07:15,0.245,263.59,0.5915,0.2493,250.91,0.5075,0.2006,291.95,0.1389,Safe
2026-04-01 11:07:20,0.2018,256.64,0.0669,0.2214,289.37,0.4115,0.2715,265.51,0.6971,Safe
2026-04-01 11:07:25,0.3108,101.89,1.1536,0.9402,177.47,1.8294,0.3,137.62,0.9258,Danger
2026-04-01 11:07:30,0.2767,81.99,0.7677,0.2161,83.84,0.364,0.1707,76.82,0.9357,Safe
2026-04-01 11:07:35,0.7905,236.72,4.3551,0.5911,243.57,4.0532,0.7448,183.08,3.9847,Danger
2026-04-01 11:07:40,0.0153,289.96,0.2206,0.0531,274.21,0.555,0.0645,267.12,0.8304,Safe
2026-04-01 11:07:45,0.1966,86.82,0.3426,0.1671,96.59,0.182,0.2107,97.9,0.7519,Safe
2026-04-01 11:07:50,0.0566,275.22,0.2647,0.0912,265.89,0.6561,0.0293,267.7,0.2313,Safe
2026-04-01 11:07:55,0.3784,298.3,1.4129,1.037,166.97,2.3978,0.4074,271.36,1.5421,Danger
2026-04-01 11:08:00,0.1324,85.44,0.2878,0.1914,83.71,0.136,0.1878,86.04,0.5826,Safe
2026-04-01 11:08:05,0.363,88.32,1.7014,0.9707,179.55,1.682,0.3326,89.33,1.4397,Danger
2026-04-01 11:08:10,0.2251,55.55,0.7716,0.2407,51.33,0.8658,0.2865,111.38,0.6785,Safe
2026-04-01 11:08:15,0.161,116.6,0.2988,0.1464,72.25,0.2471,0.1028,129.39,0.7413,Safe
2026-04-01 11:08:20,0.3252,289.88,1.2399,1.0411,197.87,2.2392,0.3197,249.67,0.8644,Danger
2026-04-01 11:08:25,0.3,80.05,1.505,0.5417,165.13,3.2704,0.3,80.74,1.1558,Danger
2026-04-01 11:08:30,0.6727,217.18,5.6801,0.6167,146.06,5.5824,0.6692,98.6,3.8406,Danger
2026-04-01 11:08:35,0.1603,66.16,0.1619,0.2008,55.68,0.5316,0.1159,81.79,0.7396,Safe
2026-04-01 11:08:40,0.4046,90.11,2.8254,1.2516,157.53,4.1194,0.6025,52.37,4.7521,Danger
2026-04-01 11:08:45,0.4564,286.03,2.8396,1.1345,171.84,4.0099,0.4158,299.04,4.5412,Danger
2026-04-01 11:08:50,0.3079,67.41,0.5636,0.2604,88.57,0.7965,0.3028,69.52,0.7652,Safe
2026-04-01 11:08:55,1.1882,64.5,3.2085,1.0174,6.03,5.0671,1.1452,28.21,5.9114,Danger
2026-04-01 11:09:00,0.1309,270.89,0.4896,0.1674,277.21,0.286,0.1541,270.68,0.8473,Safe
2026-04-01 11:09:05,0.2346,257.43,0.5505,0.2644,266.05,1.0848,0.2476,296.69,0.4569,Safe
2026-04-01 11:09:10,0.3,91.12,1.131,0.8744,177.87,1.5772,0.3,95.12,1.7627,Danger
2026-04-01 11:09:15,0.1274,272.09,0.6168,0.1436,265.29,0.5606,0.0856,272.04,0.7401,Safe
2026-04-01 11:09:20,0.3,271.45,4.3243,0.7727,192.32,2.9857,0.3,293.91,3.6735,Danger
2026-04-01 11:09:25,0.4932,75.06,3.4934,1.3937,160.5,4.3891,0.4785,106.96,3.7313,Danger
2026-04-01 11:09:30,1.1746,12.03,4.701,1.3717,44.46,2.8224,1.0147,62.03,3.5736,Danger
2026-04-01 11:09:35,0.1611,267.91,0.2671,0.177,266.62,0.6724,0.2116,271.4,0.1989,Safe
2026-04-01 11:09:40,0.2863,322.94,0.485,0.2981,284.52,0.0517,0.2508,227.33,0.2339,Safe
2026-04-01 11:09:45,0.3411,261.03,0.7313,1.1467,178.76,2.0225,0.3,294.9,1.5842,Danger
2026-04-01 11:09:50,0.3294,103.31,1.3245,0.9454,181.4,1.9859,0.334,86.19,1.03,Danger
2026-04-01 11:09:55,0.2494,284.68,0.815,0.3226,278.94,0.3031,0.2182,263.68,0.7205,Safe
2026-04-01 11:10:00,0.025,86.54,0.4519,0.1447,81.28,0.2537,0.0799,98.85,0.2519,Safe
2026-04-01 11:10:05,0.1613,274.86,0.05,0.1469,273.27,0.7978,0.1805,255.99,0.9156,Safe
2026-04-01 11:10:10,0.3,78.37,3.1397,1.1163,230.21,3.6499,0.3992,117.91,4.1316,Danger
2026-04-01 11:10:15,0.2511,246.21,0.876,0.2753,302.85,0.2755,0.2465,251.99,0.1729,Safe
2026-04-01 11:10:20,0.0124,74.5,0.8758,0.0536,97.26,0.5266,0.0923,100.39,0.2061,Safe
2026-04-01 11:10:25,0.1289,99.12,0.786,0.125,76.47,0.4265,0.1508,76.93,0.2027,Safe
2026-04-01 11:10:30,1.1691,334.21,2.9936,1.2558,356.18,6.3414,0.8822,80.7,3.6841,Danger
2026-04-01 11:10:35,0.0997,267.93,0.7869,0.1101,277.07,0.253,0.0907,311.35,0.694,Safe
2026-04-01 11:10:40,0.2802,136.81,0.1333,0.3177,108.01,0.612,0.2976,77.73,0.4115,Safe
2026-04-01 11:10:45,0.4226,30.13,4.119,0.6459,88.05,4.0244,0.7329,67.95,4.3527,Danger
2026-04-01 11:10:50,0.2723,288.26,0.2361,0.1891,270.54,0.8439,0.2375,241.83,0.6503,Safe
2026-04-01 11:10:55,0.3,257.69,0.7702,0.622,179.06,2.0147,0.3,298.09,1.4608,Danger
2026-04-01 11:11:00,0.3,117.86,5.0463,0.7168,176.04,3.269,0.3,53.72,4.3769,Danger
2026-04-01 11:11:05,0.074,265.56,0.7939,0.0833,266.48,0.7283,0.1222,273.93,0.504,Safe
2026-04-01 11:11:10,0.3,268.83,1.9049,0.9225,187.25,1.9162,0.3,278.27,1.3277,Danger
2026-04-01 11:11:15,0.1371,298.73,0.8356,0.2605,255.92,0.3858,0.1612,248.91,0.2519,Safe
2026-04-01 11:11:20,0.3,249.26,1.0244,0.7901,173.24,1.0128,0.3,272.66,1.0201,Danger
2026-04-01 11:11:25,0.3718,253.83,1.7178,1.2061,187.74,1.9156,0.3379,257.28,0.6958,Danger
2026-04-01 11:11:30,0.3018,237.78,1.3426,0.9638,168.95,2.297,0.3,269.16,1.6028,Danger
2026-04-01 11:11:35,0.107,282.71,0.8395,0.1647,268.58,0.2907,0.1536,294.06,0.6494,Safe
2026-04-01 11:11:40,0.1042,266.52,0.6428,0.0855,287.33,0.7136,0.1206,254.61,0.6789,Safe
2026-04-01 11:11:45,0.0512,92.98,0.3907,0.0664,76.41,0.0636,0.0535,98.47,0.9089,Safe
2026-04-01 11:11:50,0.534,214.84,3.4941,0.6226,141.39,3.2216,0.7775,113.66,3.7132,Danger
2026-04-01 11:11:55,0.3,305.49,1.0409,0.7383,209.76,2.2448,0.3,284.9,1.0029,Danger
2026-04-01 11:12:00,0.1502,254.59,0.4616,0.1733,261.19,0.2847,0.2147,265.57,0.1959,Safe
2026-04-01 11:12:05,0.079,84.01,0.2549,0.0766,123.38,0.7927,0.0534,74.21,0.7727,Safe
2026-04-01 11:12:10,1.0628,256.73,3.9222,1.0115,205.37,5.5643,0.8489,264.27,5.064,Danger
2026-04-01 11:12:15,0.1156,272.68,0.7356,0.0759,278.57,0.3519,0.1393,255.77,0.4674,Safe
2026-04-01 11:12:20,0.1991,270.06,0.7259,0.2292,281.69,0.0753,0.1988,274.76,0.8582,Safe
2026-04-01 11:12:25,0.2308,66.91,0.1435,0.3101,54.96,0.319,0.2697,82.2,0.674,Safe
2026-04-01 11:12:30,1.2815,326.84,3.9064,1.1699,4.27,5.209,1.1859,327.53,3.3726,Danger
2026-04-01 11:12:35,0.6562,153.25,5.0962,0.6795,97.25,5.4559,0.7257,68.89,4.0037,Danger
2026-04-01 11:12:40,0.3343,249.0,1.1333,1.1762,194.52,1.6831,0.3,287.15,1.5504,Danger
2026-04-01 11:12:45,0.3,82.78,1.1241,0.6431,163.13,2.1232,0.3,72.3,1.9876,Danger
2026-04-01 11:12:50,0.3,100.07,1.1047,0.7774,194.36,1.9096,0.3005,113.75,1.3449,Danger
2026-04-01 11:12:55,0.3976,100.29,0.951,1.2164,187.43,2.9352,0.4191,82.35,1.7139,Danger
2026-04-01 11:13:00,0.9123,193.11,4.1924,1.0021,274.9,3.6662,0.8642,322.33,3.2634,Danger
2026-04-01 11:13:05,0.1748,245.0,0.4197,0.1013,283.43,0.6083,0.1135,293.58,0.6023,Safe
2026-04-01 11:13:10,0.0635,238.54,0.76,0.0955,271.26,0.8585,0.0808,236.07,0.3536,Safe
2026-04-01 11:13:15,0.2318,283.37,0.2398,0.1586,293.41,0.4085,0.1633,263.02,0.3289,Safe
2026-04-01 11:13:20,0.3,92.47,1.5174,0.5796,192.81,2.0918,0.3,62.71,1.5861,Danger
2026-04-01 11:13:25,0.3753,264.39,1.8269,1.3353,197.86,2.6443,0.301,275.57,1.7494,Danger
2026-04-01 11:13:30,0.3,76.07,1.4327,0.8677,162.3,1.0062,0.3,63.7,1.8402,Danger
2026-04-01 11:13:35,0.3,246.67,1.3014,0.7418,197.11,2.2923,0.3,252.65,1.5538,Danger
2026-04-01 11:13:40,0.0132,266.89,0.825,0.026,266.8,0.2734,0.0992,259.62,0.8545,Safe
2026-04-01 11:13:45,0.1039,82.59,0.6569,0.1398,120.85,0.2784,0.1209,126.09,0.5909,Safe
2026-04-01 11:13:50,0.3,263.96,1.209,0.7289,177.37,2.8146,0.3,308.41,1.2717,Danger
2026-04-01 11:13:55,0.1901,110.59,0.643,0.1341,92.18,0.7661,0.1502,90.73,0.6586,Safe
2026-04-01 11:14:00,0.3929,334.58,3.1819,1.2244,196.61,3.8916,0.501,245.8,2.5245,Danger
2026-04-01 11:14:05,0.4196,86.08,1.3043,1.1116,172.93,2.1105,0.307,94.4,1.7289,Danger
2026-04-01 11:14:10,0.3192,257.09,0.5,1.171,170.86,2.1253,0.3451,296.33,1.3573,Danger
2026-04-01 11:14:15,0.1945,90.05,0.496,0.2413,126.18,0.2478,0.2304,87.83,0.5514,Safe
2026-04-01 11:14:20,0.114,83.21,0.7953,0.1181,89.17,0.7125,0.1188,90.39,0.6402,Safe
2026-04-01 11:14:25,0.1251,261.52,0.583,0.1838,235.81,0.5283,0.1797,258.86,0.0572,Safe
2026-04-01 11:14:30,0.1919,84.26,0.1686,0.2387,96.43,0.8576,0.1722,80.43,0.1426,Safe
2026-04-01 11:14:35,1.3362,329.25,4.1408,1.1199,319.67,4.1311,0.939,303.86,3.7215,Danger
2026-04-01 11:14:40,0.3126,286.35,1.2037,1.0788,182.46,2.4405,0.3742,260.47,1.3377,Danger
2026-04-01 11:14:45,0.4155,284.86,1.4665,0.8404,165.47,2.5004,0.3,279.75,1.0342,Danger
2026-04-01 11:14:50,0.3567,107.22,3.6948,1.0858,151.54,3.7045,0.3599,128.03,3.456,Danger
2026-04-01 11:14:55,0.2874,281.12,0.5751,0.26,259.13,0.6579,0.2776,274.21,0.4109,Safe
2026-04-01 11:15:00,0.0834,85.71,0.7519,0.1185,102.95,0.2981,0.1247,89.59,0.6486,Safe
2026-04-01 11:15:05,0.2722,270.6,0.7104,0.2938,313.82,0.2837,0.2742,276.8,0.5551,Safe
2026-04-01 11:15:10,0.1537,297.26,0.4911,0.2266,304.11,0.2321,0.2314,278.7,0.5268,Safe
2026-04-01 11:15:15,0.3498,94.7,1.2512,1.0175,199.59,2.4192,0.3,111.11,1.2309,Danger
2026-04-01 11:15:20,0.3,316.04,0.915,1.1198,180.35,1.9886,0.3419,296.61,1.4528,Danger
2026-04-01 11:15:25,0.21,270.38,0.6404,0.2937,282.53,0.6217,0.2458,260.27,0.8684,Safe
2026-04-01 11:15:30,0.1194,98.84,0.8569,0.1212,81.39,0.522,0.1077,97.61,0.6386,Safe
2026-04-01 11:15:35,0.3569,263.81,0.9471,0.9918,177.65,1.7196,0.3,249.27,0.7758,Danger
2026-04-01 11:15:40,0.3045,104.46,0.1624,0.2516,92.24,0.5255,0.226,110.14,0.05,Safe
2026-04-01 11:15:45,0.3827,291.59,0.9643,0.9972,190.87,2.9001,0.3,275.95,1.3336,Danger
2026-04-01 11:15:50,0.3,292.04,1.4399,0.6632,168.0,2.3519,0.3,302.78,1.4951,Danger
2026-04-01 11:15:55,0.3,115.88,2.0769,1.0198,195.53,2.347,0.3,53.99,1.5188,Danger
2026-04-01 11:16:00,1.2948,164.5,4.0958,1.2379,118.35,4.303,1.4026,162.15,6.1974,Danger
2026-04-01 11:16:05,0.3448,66.16,0.8896,1.043,197.05,2.8886,0.3,89.76,0.8782,Danger
2026-04-01 11:16:10,0.1055,298.06,0.3913,0.0289,241.96,0.6692,0.0485,281.74,0.076,Safe
2026-04-01 11:16:15,1.1442,133.01,4.837,0.9901,71.04,4.825,1.1082,62.07,5.3886,Danger
2026-04-01 11:16:20,1.2715,100.36,4.4858,1.3908,65.44,5.0466,1.2993,333.01,4.5982,Danger
2026-04-01 11:16:25,0.1281,263.99,1.0424,0.1653,253.48,0.05,0.1299,281.78,0.1864,Safe
2026-04-01 11:16:30,0.1076,271.52,0.05,0.1805,264.55,0.3587,0.159,298.87,0.148,Safe
2026-04-01 11:16:35,0.3,70.51,1.7875,0.7497,203.36,1.6927,0.3,102.01,1.2357,Danger
2026-04-01 11:16:40,0.1263,69.45,0.3451,0.1106,82.53,0.4202,0.0538,102.89,0.1147,Safe
2026-04-01 11:16:45,0.3,119.46,1.4546,0.618,155.92,2.188,0.3,82.14,1.3259,Danger
2026-04-01 11:16:50,0.1297,275.58,0.7499,0.1261,280.41,0.3401,0.1233,281.19,0.8518,Safe
2026-04-01 11:16:55,0.3,83.47,1.3836,0.5993,170.36,1.9789,0.3,101.96,1.0852,Danger
2026-04-01 11:17:00,0.3574,68.5,0.9928,1.2851,187.29,2.1783,0.3455,78.54,1.296,Danger
2026-04-01 11:17:05,0.1283,125.93,0.3041,0.1259,89.97,0.1833,0.0625,90.35,0.8459,Safe
2026-04-01 11:17:10,0.3,254.87,0.566,0.5241,194.69,2.5942,0.3,281.08,1.0809,Danger
2026-04-01 11:17:15,0.0856,271.31,0.6355,0.0899,286.55,0.2676,0.1397,273.87,0.659,Safe
2026-04-01 11:17:20,0.0875,95.47,0.7853,0.0732,125.9,0.6596,0.0829,88.51,0.6799,Safe
2026-04-01 11:17:25,0.0953,292.58,0.3115,0.0561,283.42,0.6788,0.0373,250.22,0.465,Safe
2026-04-01 11:17:30,0.1685,237.2,0.2889,0.1571,259.04,0.478,0.1909,275.25,0.2225,Safe
2026-04-01 11:17:35,0.8031,46.77,3.8783,0.8197,348.38,5.6675,1.0623,35.03,3.8473,Danger
2026-04-01 11:17:40,0.1331,286.64,0.05,0.0945,284.44,0.5354,0.1173,296.45,0.6008,Safe
2026-04-01 11:17:45,0.1579,76.95,0.5717,0.2142,136.35,0.8632,0.2159,101.67,0.9369,Safe
2026-04-01 11:17:50,0.1439,67.07,0.2269,0.0252,146.0,0.2956,0.0463,93.89,0.5818,Safe
2026-04-01 11:17:55,0.1384,121.13,0.4336,0.1597,114.2,0.2189,0.1393,112.05,0.3359,Safe
2026-04-01 11:18:00,0.1263,265.92,0.5043,0.1677,233.59,0.5462,0.2027,261.32,0.0619,Safe
2026-04-01 11:18:05,0.1132,96.97,0.7321,0.139,72.04,0.6478,0.1694,80.25,0.7174,Safe
2026-04-01 11:18:10,0.312,99.12,0.05,0.2827,101.81,0.3647,0.2611,81.77,0.7015,Safe
2026-04-01 11:18:15,0.1797,292.18,0.9109,0.1658,267.9,0.0721,0.209,259.73,0.3918,Safe
2026-04-01 11:18:20,0.1065,308.42,0.8058,0.0964,270.96,0.3752,0.135,310.0,0.3418,Safe
2026-04-01 11:18:25,0.3089,72.13,0.2789,0.2833,79.31,1.0444,0.2641,74.56,0.8793,Safe
2026-04-01 11:18:30,0.1597,64.85,0.3491,0.3093,89.47,0.774,0.2653,89.47,0.392,Safe
2026-04-01 11:18:35,0.3709,19.0,0.6424,1.1355,178.77,3.2342,0.39,98.54,0.9615,Danger
2026-04-01 11:18:40,0.4086,90.87,1.1671,1.1786,194.0,2.5504,0.3513,51.06,1.2392,Danger
2026-04-01 11:18:45,0.1018,69.95,0.7801,0.1239,85.16,0.9104,0.1674,107.58,0.8179,Safe
2026-04-01 11:18:50,0.3,236.23,1.3387,0.5872,164.07,1.5163,0.3,267.77,1.0752,Danger
2026-04-01 11:18:55,0.3,103.41,1.7234,0.9385,187.34,2.1071,0.3,92.79,0.7831,Danger
2026-04-01 11:19:00,0.3,81.53,1.6252,1.0167,169.95,1.6454,0.3,86.9,1.2481,Danger
2026-04-01 11:19:05,0.1593,282.46,0.5663,0.0877,284.41,0.05,0.0541,246.81,0.6105,Safe
2026-04-01 11:19:10,0.3873,92.29,0.5,1.1219,192.21,2.7419,0.386,106.43,0.8536,Danger
2026-04-01 11:19:15,0.0722,80.42,0.0873,0.1047,102.42,0.8255,0.1071,71.94,0.4277,Safe
2026-04-01 11:19:20,0.3,269.14,1.0755,0.654,189.05,1.8058,0.3,242.85,0.7185,Danger
2026-04-01 11:19:25,0.1604,329.3,0.9724,0.2156,268.07,0.7671,0.2525,251.34,0.7006,Safe
2026-04-01 11:19:30,0.098,101.8,0.4974,0.1417,82.67,0.6967,0.1411,96.96,0.2543,Safe
2026-04-01 11:19:35,0.1847,250.45,0.8672,0.1655,245.77,0.1834,0.2094,258.98,0.4394,Safe
2026-04-01 11:19:40,0.8291,93.95,4.0856,0.9054,30.0,3.8597,0.8661,22.52,3.6456,Danger
2026-04-01 11:19:45,0.9261,42.79,5.0362,0.9086,65.08,5.8862,0.9459,69.27,2.8013,Danger
2026-04-01 11:19:50,0.3272,65.25,3.67,0.6994,180.37,3.355,0.3266,78.49,2.2327,Danger
2026-04-01 11:19:55,0.3,132.36,3.6522,0.7647,180.71,3.5048,0.3,72.84,2.7863,Danger
2026-04-01 11:20:00,0.0772,80.71,0.2559,0.0425,94.02,0.8568,0.0661,95.67,0.5207,Safe
2026-04-01 11:20:05,0.2424,74.76,0.4288,0.2002,93.18,0.1575,0.2358,90.39,0.5405,Safe
2026-04-01 11:20:10,0.1892,58.98,0.8039,0.2356,120.1,0.3153,0.1985,121.51,0.3902,Safe
2026-04-01 11:20:15,0.164,91.3,0.2386,0.1606,55.91,0.7937,0.1297,111.08,0.2574,Safe
2026-04-01 11:20:20,0.27,77.43,0.979,0.2482,86.0,0.6807,0.2578,123.94,0.2601,Safe
2026-04-01 11:20:25,0.3,294.0,1.5532,0.6106,175.93,2.1299,0.3,321.2,1.0871,Danger
2026-04-01 11:20:30,0.1076,57.09,0.3028,0.1426,88.07,0.5228,0.0677,96.99,0.7797,Safe
2026-04-01 11:20:35,0.1239,286.44,0.9178,0.0798,230.16,0.2124,0.1901,244.33,0.3323,Safe
2026-04-01 11:20:40,0.5659,259.47,3.964,1.3872,165.98,3.8302,0.4646,295.02,3.8368,Danger
2026-04-01 11:20:45,0.3376,71.17,1.3738,1.0139,157.16,2.2236,0.3236,140.67,1.7975,Danger
2026-04-01 11:20:50,0.8515,63.26,3.6118,0.9055,37.96,4.6264,0.8482,96.16,4.3428,Danger
2026-04-01 11:20:55,0.3346,89.69,1.6914,1.0052,190.51,2.446,0.3,74.04,1.0122,Danger
2026-04-01 11:21:00,0.0791,242.07,0.2762,0.1128,275.9,0.1568,0.1495,289.56,0.498,Safe
2026-04-01 11:21:05,0.26,67.38,0.2267,0.2335,103.94,0.2993,0.2526,102.93,0.1708,Safe
2026-04-01 11:21:10,0.1784,259.76,0.7406,0.1895,292.38,0.8511,0.1546,264.8,0.1134,Safe
2026-04-01 11:21:15,0.5755,44.44,2.8551,0.4477,84.17,5.125,0.7153,104.3,4.527,Danger
2026-04-01 11:21:20,1.0098,262.82,4.2967,1.1019,269.23,4.2944,1.0902,223.82,4.7446,Danger
2026-04-01 11:21:25,1.2199,5.11,2.9189,1.105,295.02,4.1878,1.1472,354.25,3.8386,Danger
2026-04-01 11:21:30,0.4154,275.44,1.514,1.0084,186.48,2.4387,0.3638,266.64,1.4506,Danger
